kernel,batch,cohort_basis,comparability,shape,dtype,recipe_fingerprint,cpu_runner,native_gpu_runner,raised_gpu_runner,input_alignment,current_protocol_state
aten_conv_tbc_backward_cpu,9,EXACT_EXTRACTED_REGION,EXACT_EXTRACTED_FIXTURE,T=4094_B=16_I=32_O=64_K=3,f32,f6e9bcda5af283f9,exact_region_harness,exact_region_harness,polygeist_resident,VERIFIED,COMPLETE
aten_conv_tbc_cpu,9,EXACT_EXTRACTED_REGION,EXACT_EXTRACTED_FIXTURE,T=4096_B=16_I=32_O=64_K=3,f32,a18bfcf1a32ece09,exact_region_harness,exact_region_harness,polygeist_resident,VERIFIED,COMPLETE
aten_conv_transpose3d_backward_cpu,9,EXACT_EXTRACTED_REGION,EXACT_EXTRACTED_FIXTURE,C=4_O=4_D=16_H=16_W=16_K=3,f32,conv3d-backward-k3-simple-v1,exact_region_harness,exact_region_harness,polygeist_resident,VERIFIED,COMPLETE
aten_conv_transpose3d_grad_weight_cpu,9,EXACT_EXTRACTED_REGION,EXACT_EXTRACTED_FIXTURE,C=8_O=16_D=32_H=32_W=32_K=3,f32,1b77db7d015c2eee,exact_region_harness,exact_region_harness,polygeist_resident,VERIFIED,COMPLETE
aten_dilated_convolution_cpu,9,EXACT_EXTRACTED_REGION,EXACT_EXTRACTED_FIXTURE,C=16_O=32_H=128_W=128_K=3_D=2,f32,150518b7cd72cf01,exact_region_harness,exact_region_harness,polygeist_resident,VERIFIED,COMPLETE
aten_sparse_addmv_bsr_cpu,9,EXACT_EXTRACTED_REGION,EXACT_EXTRACTED_FIXTURE,R=4096_C=4096_BR=4_BC=4_N=262144,f32,f38e82d0726094a7,original_c_harness,exact_region_harness,polygeist_resident,VERIFIED,COMPLETE
